@relation 'mydata-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R39-weka.filters.unsupervised.attribute.NumericToNominal-R11-38-weka.filters.unsupervised.attribute.Remove-R2,12,14-15,21-23,26-28,30,33-34'

@attribute ratingCount numeric
@attribute year numeric
@attribute type {'',game,video.episode,video.movie,video.tv}
@attribute nrOfWins numeric
@attribute nrOfNominations numeric
@attribute nrOfPhotos numeric
@attribute nrOfNewsArticles numeric
@attribute nrOfUserReviews numeric
@attribute nrOfGenre numeric
@attribute Action {0,1}
@attribute Adventure {0,1}
@attribute Comedy {0,1}
@attribute Crime {0,1}
@attribute Documentary {0,1}
@attribute Drama {0,1}
@attribute Family {0,1}
@attribute History {0,1}
@attribute Horror {0,1}
@attribute News {0,1}
@attribute Romance {0,1}
@attribute SciFi {0,1}
@attribute TalkShow {0,1}
@attribute Thriller {0,1}
@attribute War {0,1}
@attribute Western {0,1}
@attribute imdbRating {'\'(-inf-2.5]\'','\'(2.5-5.0]\'','\'(5.0-7.5]\'','\'(7.5-inf)\''}

@data
304448,1998,video.movie,13,7,92,96,509,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
871819,2001,video.movie,82,90,220,801,4928,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
600405,1998,video.movie,58,56,129,1841,2191,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
841150,1999,video.movie,29,36,123,1931,3470,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(7.5-inf)\''
900388,1999,video.movie,5,13,215,2613,2676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
52322,1998,video.movie,28,16,23,151,249,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
845383,2003,video.movie,122,74,230,1294,3049,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
760587,2002,video.movie,76,83,164,527,2381,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
516468,1999,video.movie,32,37,50,1500,2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
33481,2001,video.movie,44,19,19,9,228,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
602828,1999,video.movie,91,74,88,2285,2648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
661296,2000,video.movie,51,80,197,2447,2277,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
413539,2000,video.movie,27,36,134,918,1842,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
374409,2001,video.movie,14,31,154,104,546,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
432193,2000,video.movie,4,5,132,902,696,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
605480,2000,video.movie,47,34,72,1748,1976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
380600,2001,video.movie,54,50,57,359,1255,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
273502,2001,video.movie,35,19,33,621,788,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
130465,2000,video.movie,56,15,24,308,346,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
430315,2001,video.movie,11,12,58,1329,2031,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,'\'(7.5-inf)\''
331248,2002,video.movie,49,47,74,700,718,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
451631,2003,video.movie,37,37,92,2563,804,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
509895,2003,video.movie,16,43,97,3019,2044,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
389925,2001,video.movie,28,51,85,1192,1123,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
386540,2002,video.movie,57,26,27,528,681,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
572501,2003,video.movie,28,71,125,429,2072,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
475849,2004,video.movie,46,54,52,1324,1448,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,'\'(7.5-inf)\''
68704,2002,video.movie,23,20,15,358,171,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
136207,2004,video.movie,9,14,35,153,298,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
39252,2003,video.movie,14,2,5,181,107,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
561706,2009,video.movie,76,63,394,7896,1391,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
184234,2004,video.movie,18,17,16,432,532,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
245394,2003,video.movie,18,11,19,121,742,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
659591,2005,video.movie,9,44,202,6136,2607,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
113580,2004,video.movie,8,12,34,719,467,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
195628,2004,video.movie,14,34,27,461,582,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
75965,2007,video.movie,56,41,33,337,167,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
491210,2005,video.movie,21,29,212,5239,1677,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
185524,2006,video.movie,66,25,25,402,371,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
334315,2004,video.movie,58,34,48,1457,1068,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
36778,2006,video.movie,16,18,3,335,294,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
598844,2006,video.movie,64,63,83,3043,1954,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
557042,2005,video.movie,4,17,70,1459,1980,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,'\'(7.5-inf)\''
356405,2010,video.movie,36,44,97,5842,657,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
350787,2007,video.movie,17,27,82,1639,790,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
339845,2006,video.movie,76,63,50,81,1025,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
1148515,2008,video.movie,94,69,107,17229,3930,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
272992,2007,video.movie,74,58,65,2075,1053,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
434032,2007,video.movie,110,51,61,3101,1416,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
555345,2006,video.movie,4,17,57,796,1011,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
292747,2007,video.movie,18,43,67,880,683,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
401744,2009,video.movie,19,47,201,15161,1499,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,'\'(7.5-inf)\''
638083,2012,video.movie,22,55,324,21466,1550,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
285643,2010,video.movie,19,32,51,3545,414,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
476415,2008,video.movie,52,49,71,751,966,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
413273,2010,video.movie,57,125,119,10527,1057,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
48238,2007,video.movie,13,15,2,325,261,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
285401,2013,video.movie,17,62,73,3597,779,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
470400,2008,video.movie,114,62,27,6741,972,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,'\'(7.5-inf)\''
76285,2009,video.movie,0,0,9,30,239,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
425870,2009,video.movie,53,37,68,2379,644,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
495936,2010,video.movie,4,27,56,3907,884,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
239935,2013,video.movie,3,40,89,3179,777,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
103975,2009,video.movie,20,13,20,10,267,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
346862,2011,video.movie,33,49,217,2708,754,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
405722,2008,video.movie,20,8,62,1349,815,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
101486,2008,video.movie,12,10,13,406,129,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
45292,2010,video.movie,36,10,16,558,118,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,'\'(7.5-inf)\''
220357,2011,video.movie,2,10,44,1903,432,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
82183,2009,video.movie,48,34,11,514,197,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
758626,2012,video.movie,28,64,131,22240,2576,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
942259,2010,video.movie,83,110,135,10101,2450,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
184698,2013,video.movie,6,15,57,1558,445,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
220355,2011,video.movie,46,68,67,4565,391,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
341562,2013,video.movie,104,75,79,4911,1556,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,'\'(7.5-inf)\''
52708,2014,video.movie,1,0,42,1651,225,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
325645,2010,video.movie,86,104,27,5060,592,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
46844,2010,video.movie,23,11,7,111,59,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
286016,2011,video.movie,25,31,18,457,245,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
98365,2013,video.movie,42,58,63,2297,389,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,'\'(7.5-inf)\''
105123,2011,video.movie,60,23,16,39,230,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
568296,2012,video.movie,36,58,108,7971,1012,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,'\'(7.5-inf)\''
142959,2013,video.movie,4,33,51,1573,352,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
161237,2013,video.movie,131,137,88,351,455,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
80966,2012,video.movie,29,37,27,220,163,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4268,1957,video.movie,0,0,17,8,45,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
5139,1933,video.movie,0,0,11,15,83,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4798,1944,video.movie,3,0,5,6,64,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,'\'(7.5-inf)\''
5372,1943,video.movie,0,0,4,14,41,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
32584,1997,video.movie,4,5,9,148,281,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
12002,1960,video.movie,0,0,3,121,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(7.5-inf)\''
20020,1975,video.movie,3,11,15,137,189,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
22465,1967,video.movie,0,0,9,20,79,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
26050,1973,video.movie,0,8,13,242,233,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
3874,1934,video.movie,1,0,11,131,50,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
17160,1960,video.movie,0,0,12,134,126,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,'\'(7.5-inf)\''
39484,1967,video.movie,17,12,36,183,146,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
18,2013,video.movie,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,'\'(2.5-5.0]\''
28857,1974,video.movie,8,16,22,176,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
7236,1928,video.movie,0,0,30,0,56,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
100580,1986,video.movie,22,11,64,867,653,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
15392,1978,video.movie,4,5,29,41,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6871,1982,video.movie,0,0,11,13,62,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
14094,1987,video.movie,6,2,8,29,103,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
55813,2009,video.movie,0,0,21,288,132,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
36160,1995,video.movie,2,1,24,29,122,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
40832,2000,video.movie,1,9,23,14,161,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
3464,1930,video.movie,0,0,24,0,43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
12499,1936,video.movie,5,5,11,20,104,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
6804,1942,video.movie,0,0,7,15,85,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
442,1986,video.movie,2,1,0,0,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
7818,1936,video.movie,0,0,18,30,86,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
63699,1999,video.movie,47,27,19,509,423,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
45251,1983,video.movie,1,3,33,413,290,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
8763,1971,video.movie,1,1,2,24,57,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
2400,1928,video.movie,1,0,3,12,28,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
11521,2005,video.movie,12,12,17,32,78,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
129664,1996,video.movie,13,20,81,14,482,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
3792,1937,video.movie,2,0,4,10,37,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
19544,1995,video.movie,2,0,23,15,136,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
35743,1973,video.movie,3,0,31,406,171,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
2648,1952,video.movie,1,1,14,2,25,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
530,1919,video.movie,0,0,0,0,6,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
321,2005,game,0,0,0,2,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
11147,1937,video.movie,1,5,16,77,94,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
35545,1955,video.movie,0,5,47,207,159,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
23895,1944,video.movie,1,4,23,77,178,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
13141,1936,video.movie,1,0,15,67,270,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
26944,1964,video.movie,0,0,66,207,179,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
739,1924,video.movie,0,0,0,0,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
90,2005,video.movie,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
2441,1962,video.movie,0,0,3,8,18,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
2409,1943,video.movie,0,0,9,2,23,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
166816,2010,video.movie,1,11,106,561,530,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
58431,2004,video.movie,1,2,28,160,337,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,'\'(5.0-7.5]\''
193604,2006,video.movie,7,14,29,404,1022,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
27872,1972,video.movie,4,13,32,231,231,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1441,1970,video.movie,0,0,12,4,13,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
8402,1978,video.movie,0,0,6,36,61,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
10990,1985,video.movie,2,1,32,0,99,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1059,1978,video.movie,0,0,4,0,12,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
29407,1961,video.movie,4,10,48,81,122,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
21413,1957,video.movie,3,1,27,98,96,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3138,1921,video.movie,0,0,11,2,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
2305,1929,video.movie,1,0,12,8,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
1500,1929,video.movie,0,0,4,16,30,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
1683,1928,video.movie,0,0,15,6,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
1347,1921,video.movie,2,0,5,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
4471,1937,video.movie,2,7,30,14,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
1066,1931,video.movie,0,0,0,0,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
12404,1961,video.movie,1,0,9,18,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
19966,1945,video.movie,11,3,16,85,126,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
1136,1932,video.movie,0,0,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
258,2002,video.movie,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
17520,1947,video.movie,1,0,20,68,137,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
1701,1928,video.movie,0,0,0,0,18,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
5934,1945,video.movie,0,3,11,28,112,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
8741,1953,video.movie,0,0,43,29,98,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
5734,1948,video.movie,0,2,4,0,78,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
2370,1948,video.movie,0,0,2,13,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
2860,1949,video.movie,0,0,3,0,36,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
5567,1955,video.movie,3,0,11,10,55,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
1750,1949,video.movie,1,2,0,0,49,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
2333,1947,video.movie,0,0,9,17,59,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
15654,1957,video.movie,2,2,23,170,104,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
15960,1946,video.movie,1,0,58,61,134,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
41610,1986,video.movie,26,20,46,369,156,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
?,?,'',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
12163,1955,video.movie,1,0,10,25,92,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
33551,1954,video.movie,6,7,159,2,133,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
37111,1943,video.movie,1,2,37,209,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
11279,1953,video.movie,0,0,20,22,90,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
4787,1942,video.movie,0,0,9,11,64,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4124,1950,video.movie,2,3,7,29,69,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,'\'(5.0-7.5]\''
14719,1955,video.movie,5,1,13,35,94,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,'\'(7.5-inf)\''
6194,1950,video.movie,0,0,2,23,68,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
23298,1948,video.movie,0,1,63,58,134,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
34554,1989,video.movie,13,17,23,123,151,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
3754,1937,video.movie,0,0,23,19,62,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(5.0-7.5]\''
34101,1940,video.movie,1,0,57,155,208,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
189,1994,video.movie,0,0,0,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,'\'(2.5-5.0]\''
80912,2008,video.movie,19,44,73,1192,302,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
41551,2009,video.movie,50,25,40,993,177,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
14680,2009,video.movie,13,8,5,15,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
12459,2001,video.movie,11,25,14,33,82,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
90979,1961,video.movie,13,8,97,410,315,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,'\'(7.5-inf)\''
25733,2002,video.movie,12,22,69,172,205,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
6164,1963,video.movie,2,0,10,84,51,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
13291,1960,video.movie,5,6,16,48,87,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(7.5-inf)\''
15364,2008,video.movie,14,19,36,145,113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
4253,1957,video.movie,2,1,4,22,45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(5.0-7.5]\''
